Date,BBDC4.SA,ITUB4.SA,PETR4.SA,VALE3.SA
2023-05-15,12.140613555908203,18.769493103027344,16.137676239013672,52.590576171875
2023-05-16,12.14834213256836,18.706951141357422,16.54017448425293,51.50922393798828
2023-05-17,12.094244956970215,18.89457893371582,16.137676239013672,53.21501922607422
2023-05-18,12.132888793945312,18.82509422302246,16.232013702392578,53.29117965698242
2023-05-19,12.42654800415039,18.67220687866211,16.206857681274414,52.704811096191406
2023-05-22,12.302903175354004,18.31780242919922,16.11252212524414,51.85952377319336
2023-05-23,12.403361320495605,18.463743209838867,16.508726119995117,50.68677520751953
2023-05-24,12.024693489074707,18.3594970703125,16.760292053222656,49.536888122558594
2023-05-25,12.457457542419434,18.936277389526367,16.63450813293457,49.384578704833984
2023-05-26,12.457457542419434,18.79034996032715,16.854629516601562,50.51163101196289
2023-05-29,12.472916603088379,18.706951141357422,16.78544807434082,50.1308708190918
2023-05-30,12.132888793945312,18.44289207458496,16.596776962280273,48.95051574707031
2023-05-31,11.986055374145508,18.296960830688477,16.42697525024414,48.592594146728516
2023-06-01,12.194707870483398,18.5665225982666,16.95525550842285,49.62065124511719
2023-06-02,12.209390640258789,18.837722778320312,17.09361457824707,51.73767852783203
2023-06-05,12.634942054748535,18.87944221496582,17.27599334716797,51.31122589111328
2023-06-06,12.836106300354004,19.011558532714844,17.640756607055664,51.478763580322266
2023-06-07,12.828369140625,19.067184448242188,18.156463623046875,52.293582916259766
2023-06-09,13.045015335083008,19.33142852783203,19.043209075927734,52.057518005371094
2023-06-12,12.936691284179688,19.122821807861328,19.37653160095215,51.11323547363281
2023-06-13,12.952170372009277,19.338382720947266,19.33872413635254,51.653907775878906
2023-06-14,13.03727912902832,19.60263442993164,20.169633865356445,52.560115814208984
2023-06-15,13.075959205627441,19.859914779663086,19.693870544433594,52.97134017944336
2023-06-16,13.114651679992676,19.922504425048828,19.861391067504883,53.05509948730469
2023-06-19,13.346766471862793,20.193696975708008,20.384056091308594,52.8494987487793
2023-06-20,13.377716064453125,20.18408203125,20.484573364257812,51.48637390136719
2023-06-21,13.346766471862793,20.38058853149414,21.34228515625,50.96854019165039
2023-06-22,12.998587608337402,20.18408203125,21.07425308227539,50.694393157958984
2023-06-23,12.836106300354004,20.120922088623047,20.209836959838867,50.184173583984375
2023-06-26,12.774206161499023,20.092849731445312,20.665494918823242,50.29079055786133
2023-06-27,12.818764686584473,19.86826515197754,20.504674911499023,50.892391204833984
2023-06-28,12.607337951660156,19.755983352661133,20.69900131225586,49.285579681396484
2023-06-29,12.662152290344238,19.99458885192871,20.792814254760742,49.88718795776367
2023-06-30,12.881413459777832,19.94546890258789,19.78768539428711,48.904823303222656
2023-07-03,13.045853614807129,20.33707618713379,20.156230926513672,50.43547821044922
2023-07-04,12.96665096282959,20.210668563842773,20.203134536743164,50.184173583984375
2023-07-05,12.990169525146484,20.3862361907959,20.176332473754883,49.74249267578125
2023-07-06,12.676590919494629,20.084274291992188,19.868093490600586,49.384578704833984
2023-07-07,12.762826919555664,20.463478088378906,19.767578125,49.84910202026367
2023-07-10,12.770665168762207,20.33005714416504,19.801084518432617,49.08757781982422
2023-07-11,12.778505325317383,19.971906661987305,19.533048629760742,50.70200729370117
2023-07-12,12.66091251373291,19.852523803710938,19.546449661254883,51.05992126464844
2023-07-13,12.974495887756348,20.070222854614258,19.854690551757812,52.24789810180664
2023-07-14,12.880417823791504,19.85955238342285,19.466039657592773,52.24789810180664
2023-07-17,13.013690948486328,20.245786666870117,19.42583465576172,51.66913604736328
2023-07-18,12.990169525146484,19.852523803710938,19.318620681762695,51.3416862487793
2023-07-19,12.943133354187012,19.64185333251953,19.499544143676758,51.204612731933594
2023-07-20,12.950973510742188,20.007015228271484,19.5196475982666,51.3188362121582
2023-07-21,13.374313354492188,20.365171432495117,19.888193130493164,51.631065368652344
2023-07-24,13.013690948486328,20.042123794555664,20.30364990234375,53.192176818847656
2023-07-25,12.96665096282959,20.084274291992188,20.7727108001709,54.837066650390625
2023-07-26,13.09992790222168,20.196624755859375,20.7727108001709,54.64668655395508
2023-07-27,12.802022933959961,19.7471866607666,19.693870544433594,53.626243591308594
2023-07-28,12.943133354187012,20.042123794555664,19.941802978515625,51.5015983581543
2023-07-31,13.060729026794434,20.11235809326172,20.846426010131836,52.666725158691406
2023-08-01,13.029373168945312,20.1739444732666,20.504674911499023,51.935665130615234
